id,type,mchoice,ans,eword,title,opa,opb,desc
"cnwstqi0094","primary","N","A","区","区","一 丿 丶 ㇄","一 丿 ㇄ 丶","区   一种中国古代容器。又用为容量单位  齐旧四量豆、区、釜、钟。--《左传·昭公三年》 古代农民播种时所开的穴或沟称为区'  姓氏 我区氏儿也。--唐·柳宗元《童区寄传》 区   (会意。甲骨文字"
"cnwstqi0095","primary","N","B","历","历","一 丿 丿 𠃌","一 丿 𠃌 丿","历  (形声。从謪，厤声。从止'，表示与脚、行走有关。本义经过) 同本义  历，过也。--《说文》 深践戎马之地， 足历王庭，垂饵虎口。--汉·司马迁《报任少卿书》 历齐河。--清·姚鼐《登泰山记》"
"cnwstqi0096","primary","N","B","歹","歹","一 丿 丶 ㇇","一 丿 ㇇ 丶","歹  (象形。本作歺'，音??。甲骨文字形，象有裂缝的残骨。隶变作歹'。歹'是汉字部首之一，从歹'的字多与死、坏或不吉祥等义有关。①本义残骨。《说文》 列 骨之残也。' ②坏) 坏。与好'相对  莫怕"
"cnwstqi0097","primary","N","B","友","友","一 丿 ㇏ ㇇","一 丿 ㇇ ㇏","友〈名〉 (会意。甲骨文字形，象顺着一个方向的两只手，表示以手相助。本义朋友) 同本义  友，同志为友。--《说文》 君子以朋友讲习。--《易·兑》。疏同门曰朋，同志曰友。' 联朋友。--《周礼·大司"
"cnwstqi0098","primary","N","A","尤","尤","一 丿 乚 丶","一 丿 丶 乚","尤  (形声，小篆字形，从乙，又声。乙象植物屈曲生长的样子，受到阻碍，则显示出它的优异。本义最优异) 同本义  尤，异也。--《说文》。朱骏声曰此字当之猶之古文，犬子也。 尤，怪也。--《小尔雅》 尤"
"cnwstqi0099","primary","N","B","匹","匹","一 丿 ㇄ 乚","一 丿 乚 ㇄","匹  (会意。据金文，象以山崖的凹凸不平来比喻布的摺皱。本义中国古代计算布帛的单位，四丈为匹) 量词。用于纺织品或缧马等 匹，四丈也。--《说文》 遂成丈匹。--《后汉书·列女传》 半匹红绡一丈绫。-"
"cnwstqi0100","primary","N","B","车","车","一 𠃋 丨 一","一 𠃋 一 丨","车   (象形。甲骨文有多种写法。象车形。本义车子，陆地上有轮子的运输工具)  同本义   車，舆论之总名。夏后时奚仲所造。象形。--《说文》。按，横视之肖，或云车少昊时驾牛，奚仲始驾马。  为车。大"
"cnwstqi0101","primary","N","B","巨","巨","一 𠃍 ㇄ 一","一 𠃍 一 ㇄","巨  (象形。金文字形，是矩'的本字，象人持矩形。本义画直角方形用的工具) 同本义◇作矩'  巨，规巨也。--《说文》 是以君子有挈巨之道也。--《礼记·大学》 成功之术，必有巨砮。--《管子·宙合》"
"cnwstqi0102","primary","N","B","牙","牙","一 𠃋 丿 亅","一 𠃋 亅 丿","牙  (象形。金文字形，象上下牙齿交错形。牙'是汉字的一个部首。本义槽牙) 大牙，臼齿。古时，当唇者称齿，在辅车之后者称牙  牙，牡齿也。象上下相错之形。--《说文》 皮草齿牙。--《左传·隐公五年》"
"cnwstqi0103","primary","N","A","屯","屯","一 ㇄ 丨 乚","一 ㇄ 乚 丨","屯〈动〉 (会意。从屮贯一。屮，草。一，土地。象草木初生的艰难。①艰难。②引申义聚集) 聚集  屯，聚也。--《广雅·释诂三》 胜广皆为屯长。--《汉书·陈胜传》。师古曰人所聚曰屯。' 火与日，吾屯也"
"cnwstqi0104","primary","N","B","戈","戈","一 ㇂ 丶 丿","一 ㇂ 丿 丶","戈〈名〉 (象形。甲骨文字形，象一种长柄兵器形。本义一种兵器) 中国古代的主要兵器  戈，平头戟也。从弋、一，横之象形。--《说文》。按，戈者，柲也，长六尺六寸，其刃横出，可勾可击，与矛专刺、殳专击者"
"cnwstqi0105","primary","N","A","比","比","一 𠄌 丿 乚","X","比  (会意。从二匕，匕亦声。甲骨文字形，象两人步调一致，比肩而行。它与从'字同形，只是方向相反。《说文》二人为从，反从为比。'本义并列;并排) 同本义  比物四骊。--《诗·小雅·六月》 南方有比翼"
"cnwstqi0106","primary","N","B","互","互","一 𠃋 一 ㇇","一 𠃋 ㇇ 一","互  (象形。是一种绞绳用的工具。本义绞绳用的工具) 同本义  段玉裁注今绞绳者尚有此器。从竹，象形，谓其物象工字;中象人手推握也。' 差错  各有乘互。--陆法言《切韵序》 古代挂肉的木架  共其牛"
"cnwstqi0107","primary","N","A","切","切","一 𠄌 𠃌 丿","一 𠄌 丿 𠃌","切  通砌'。台阶  切皆铜沓黄金涂。--《汉书·外戚·孝成赵皇后传》 切  (形声。从刀，七声。本义用刀把物品分成若干部分) 同本义  治骨。加工珠宝骨器的工艺名称  切磋。指学行上切磋相正  切"
"cnwstqi0108","primary","N","B","瓦","瓦","一 𠄌 丶 ⺄","一 𠄌 ⺄ 丶","瓦  (象形。象屋瓦俯仰相承的样子。瓦'是汉字的一个部首。本义已烧土器的总称) 同本义  瓦，土器已烧之总名。--《说文》 神农作瓦器。--《周书》 夏时昆吾作瓦。--《礼记·有虞上陶世本云》 载弄之"
"cnwstqi0109","primary","N","B","止","止","丨 一 一 丨","丨 一 丨 一","止  (趾'的本字。象形。甲骨文字形。上象脚趾头，下象脚面和脚掌。本义脚) 同本义  止，下基也。象草木出有址，故以止为足。--《说文》 北止。--《仪礼·士昏礼》。注足也。' 屦校灭止。--《易·噬"
"cnwstqi0110","primary","N","A","少","少","丨 丿 丶 丿","丨 丿 丿 丶","少〈形〉 (会意。小篆从小。本义不多) 同本义  少，不多也。--《说文》 少，微也。--《太玄·玄衡》 夫少者，多之所贵也。--《易·略例》 宾少进。--《仪礼·乡射礼》 险以远，则至者少。--宋·"
"cnwstqi0111","primary","N","B","曰","曰","X","丨 𠃍 一 一","曰〈动〉 (指事。甲骨文字形，下象口形，加上的短横表示声气。本义说，说道) 同本义 曰，言也。--《广雅》 子曰何其。--《诗·魏风·园有桃》 女曰鸡鸣。--《诗·郑风·女曰鸡鸣》 子曰。--《论语·"
"cnwstqi0112","primary","N","B","日","日","X","丨 𠃍 一 一","日  (象形。甲骨文和小篆字形。象太阳形。轮廓象太阳的圆形，一横或一点表示太阳的光。本义太阳) 同本义  日，太阳之精也。从囗一，象形。--《说文》 离为日，为火。--《易·说卦》 以土圭之法，正日景"
"cnwstqi0113","primary","N","A","中","中","丨 𠃍 一 丨","丨 𠃍 丨 一","中  (指事。甲骨文字形，中象旗杆，上下有旌旗和飘带，旗杆正中竖立。本义中心;当中，指一定范围内部适中的位置) 同本义  中，和也。--《说文》 中离维纲。--《仪礼·大射仪》 与太史数射中。--《周"
"cnwstqi0114","primary","N","A","贝","贝","丨 𠃍 丿 丶","丨 𠃍 丶 丿","贝   (象形。甲骨文和金文字形，象海贝形『字部首之一。古时以贝壳为货币，又用作装饰，故从贝'的字多与钱财宝物、装饰品或贸易商品有关。本义海贝)  牡蛎、蛤或其它软体动物中腹足类和瓣鳃类的统称。体软无"
"cnwstqi0115","primary","N","A","冈","冈","丨 𠃌 丿 丶","丨 𠃌 丶 丿","冈  (形声。从山，网声。本义山脊，山岭) 同本义  岡，山脊也。--《说文》。俗亦误作崗。 览高冈兮峣峣。--《楚辞·守志》。注山岭曰冈。' 山脊曰冈。冈，亢也，在上之言也。--《释名》 陟彼高冈，"
"cnwstqi0116","primary","N","B","内","内","丨 𠃌 丶 丿","丨 𠃌 丿 丶","内〈名〉 里面。与外'相对  一室之内。--明·袁宏道《满井游记》 郗犹在帐内。--《世说新语·雅量》 东海家内则郝夫人之法，亲陵家内范钟夫人之礼。--《世说新语·贤媛》 一板内有重复。--宋·沈括《"
"cnwstqi0117","primary","N","A","水","水","亅 ㇇ 丿 ㇏","亅 ㇇ ㇏ 丿","水  (象形。甲骨文字形。中间像水脉，两旁似流水。水'是汉字的一个部首。从水的字，或表示江河或水利名称，或表示水的流动，或水的性质状态。本义以雨的形式从云端降下的 液体，无色无味且透明，形成河流、湖泊"
"cnwstqi0118","primary","N","A","见","见","丨 𠃍 丿 乚","丨 𠃍 乚 丿","见  (会意。甲骨文字形，上面是目'，下面是人'。在人的头上加只眼睛，就是为了突出眼睛的作用。本义看见，看到) 同本义  见，视也。--《说文》 未见君子。--《诗·周南·汝坟》 利见大人。--《易·"
"cnwstqi0119","primary","N","B","午","午","丿 一 丨 一","丿 一 一 丨","午  (象形。本义御马索) 同本义   地支的第七位  与天干相配，用以纪年 太岁在午曰敦羊。--《尔雅》 用以纪月。即农历五月 午，五月阴气午逆阳，冒地而出。--《说文》 用以纪日 庚午之日，日始有"
"cnwstqi0120","primary","N","A","牛","牛","丿 一 一 丨","丿 一 丨 一","牛  (象形。甲骨文字形作牜'。中间一竖表示牛面，上面两竖加弯表牛角，下面两小撇表示牛耳) 牛属或近缘属的成员。哺乳动物，体型粗壮，角中空，由头骨向两侧呈大弧度伸出。力大，能耕田、拉车。中国产的以黄牛"
"cnwstqi0121","primary","N","B","手","手","丿 一 亅 一","丿 一 一 亅","手  (象形。小篆字形，象伸出五指形。本义人体上肢的总称，一般指腕以下的部分) 同本义  手，拳也。--《说文》。段注今人舒之为手，卷之为拳。其实一也。故以手与拳二篆互训。' 艮为手。--《易·说卦》"
"cnwstqi0122","primary","N","B","气","气","丿 一 ⺄ 一","丿 一 一 ⺄","气  (象形。甲骨文、小篆字形。象云气蒸腾上升的样子。气'是汉字部首之一。本义云气) 同本义  气，云气也。--《说文》。按，云者，地面之气，湿热之气升而为雨，其色白，干热之气，散而为风，其色黑。'"
"cnwstqi0123","primary","N","B","毛","毛","丿 一 乚 一","丿 一 一 乚","毛  (象形。金文字形。毛'是汉字的一个部首，从毛'的字多与皮毛有关。本义眉毛、头发、兽毛) 同本义  毛，眉发之属及兽毛也。--《说文》 不获二毛。--《礼记·檀弓》。注二毛，鬓发斑白。' 王燕则诸"
"cnwstqi0124","primary","N","A","壬","壬","丿 一 丨 一","丿 一 一 丨","壬  (象形兼指事。像一个人挑担子。本义挑担) 同本义  壬，儋何也。上下物也，中象人儋之。--《说文通训定声》。按，经传以任为之 是任是负。--《诗·大雅·生民》 壬  天干的第九位，用以纪旬  夏"
"cnwstqi0125","primary","N","A","升","升","丿 一 丿 丨","丿 一 丨 丿","升  (象形。本义容器名。一斗的十分之一) 容量单位  升，十龠也。从斗，亦象形。--《说文》。按，十合也。 两匊谓之升。--《小尔雅》 蕃衍盈升。--《诗·唐风·椒聊》 十合为一升，十升为一斗。公制"
"cnwstqi0126","primary","N","B","夭","夭","丿 一 ㇏ 丿","丿 一 丿 ㇏","夭〈名〉 刚出生的兽或禽  毋覆巢，毋胎夭。--《淮南子》 畋不掩群，不取麛夭;不涸泽而渔，不焚林而猎。--吴伯箫《猎户》 初生的草木  泽不伐夭。--《国语》 夭   (象形。小篆字形，象头部屈曲的"
"cnwstqi0127","primary","N","B","长","长","丿 一 ㇏ 𠄌","丿 一 𠄌 ㇏","长   (象形。甲骨文字形，象人披长发之形，以具体表抽象，表示长短的长'。本义两点距离大) 同本义。与短'相对  巽为长，为高。--《易·说卦》 顺彼长道。--《诗·鲁颂·泮水》 道阻且长。--《诗·"
"cnwstqi0128","primary","N","B","仁","仁","X","丿 丨 一 一","仁  (会意。从人，从二。右边的二是重文。本义博爱，人与人相互亲爱) 中国古代一种含义极广的道德观念。其核心指人与人相互亲爱。孔子以之作为最高的道德标准  仁，亲也。--《说文》 仁者，情志好生爱人，"
"cnwstqi0129","primary","N","B","什","什","丿 丨 丨 一","丿 丨 一 丨","什么   表示询问某人、某物或某事的本身或性质 你从那里得到了什么消息 表示询问某物或某事的情况 告诉我你在找什么 虚指，表示不肯定的事物 闻到一种什么花香 表示否定 他算什么，你竟挂念他 表示责难"
"cnwstqi0130","primary","N","A","片","片","丿 丨 一 𠃍","丿 丨 𠃍 一","片〈名〉 指有图像、景物或录有声音的片子  片〈动〉 (指事。甲骨文字形，象劈开的木片。本义劈开树木之类) 同本义 片，判木也，从半木。--《说文》。段注谓一分为二之木片。' 又如片批(切肉的一种刀法"
"cnwstqi0131","primary","N","A","仆","仆","丿 丨 丨 丶","丿 丨 丶 丨","仆〈动〉 向前跌倒  仆，顿也。--《说文》。朱骏声曰前覆曰仆，后仰曰偃。' 仆表决漏。--《史记·司马穰苴传》。索隐卧其表也。' 度水跌仆。--《素问·经脉别论》 卒仆济北。--《汉书·邹阳传》。注"
"cnwstqi0132","primary","N","B","化","化","丿 丨 乚 丿","丿 丨 丿 乚","化〈动〉 (古字为匕'。会意。甲骨文，从二人，象二人相倒背之形，一正一反，以示变化。本义变化，改变) 同本义  匕，变也。--《说文》。徐灏曰匕化古今字。' 知变化之道。--《易·系辞传》。虞注在阳称"
"cnwstqi0133","primary","N","B","仇","仇","丿 丨 ⺄ 丿","丿 丨 丿 ⺄","仇  (形声。从人，九声。本义匹偶，同伴) 怨恨  仇者，讐也。--《史记·晋世家》 葛伯仇饷。--《孟子》 多仇少与。--《汉书·盖宽饶传》 以先国家之急而后私仇也。--《史记·廉颇蔺相如列传》 又"
