seq,word,Unicode,pinyin
2957/3500,舅,U+8205,jiù
2958/3500,鼠,U+9F20,shǔ
2959/3500,催,U+50AC,cuī
2960/3500,傻,U+50BB,shǎ
2961/3500,像,U+50CF,xiàng
2962/3500,躲,U+8EB2,duǒ
2963/3500,魁,U+9B41,kuí
2964/3500,衙,U+8859,yá
2965/3500,微,U+5FAE,wēi
2966/3500,愈,U+6108,yù
2967/3500,遥,U+9065,yáo
2968/3500,腻,U+817B,nì
2969/3500,腰,U+8170,yāo
2970/3500,腥,U+8165,xīng
2971/3500,腮,U+816E,sāi
2972/3500,腹,U+8179,fù
2973/3500,腺,U+817A,xiàn
2974/3500,鹏,U+9E4F,péng
2975/3500,腾,U+817E,téng
2976/3500,腿,U+817F,tuǐ
2977/3500,鲍,U+9C8D,bào
2978/3500,猿,U+733F,yuán
2979/3500,颖,U+9896,yǐng
2980/3500,触,U+89E6,chù
2981/3500,解,U+89E3,jiě，jiè，xiè
2982/3500,煞,U+715E,shā，shà
2983/3500,雏,U+96CF,chú
2984/3500,馍,U+998D,mó
2985/3500,馏,U+998F,liú，liù
2986/3500,酱,U+9171,jiàng
2987/3500,禀,U+7980,bǐng
2988/3500,痹,U+75F9,bì
2989/3500,廓,U+5ED3,kuò
2990/3500,痴,U+75F4,chī
2991/3500,痰,U+75F0,tán
2992/3500,廉,U+5EC9,lián
2993/3500,靖,U+9756,jìng
2994/3500,新,U+65B0,xīn
2995/3500,韵,U+97F5,yùn
2996/3500,意,U+610F,yì
2997/3500,誊,U+8A8A,téng
2998/3500,粮,U+7CAE,liáng
2999/3500,数,U+6570,shǔ，shù，shuò
3000/3500,煎,U+714E,jiān
3001/3500,塑,U+5851,sù
3002/3500,慈,U+6148,cí
3003/3500,煤,U+7164,méi
3004/3500,煌,U+714C,huáng
3005/3500,满,U+6EE1,mǎn
3006/3500,漠,U+6F20,mò
3007/3500,滇,U+6EC7,diān
3008/3500,源,U+6E90,yuán
3009/3500,滤,U+6EE4,lǜ
3010/3500,滥,U+6EE5,làn
3011/3500,滔,U+6ED4,tāo
3012/3500,溪,U+6EAA,xī
3013/3500,溜,U+6E9C,liū，liù
3014/3500,漓,U+6F13,lí
3015/3500,滚,U+6EDA,gǔn
3016/3500,溢,U+6EA2,yì
3017/3500,溯,U+6EAF,sù
3018/3500,滨,U+6EE8,bīn
3019/3500,溶,U+6EB6,róng
3020/3500,溺,U+6EBA,nì
3021/3500,粱,U+7CB1,liáng
3022/3500,滩,U+6EE9,tān
3023/3500,慎,U+614E,shèn
3024/3500,誉,U+8A89,yù
3025/3500,塞,U+585E,sāi，sài，sè
3026/3500,寞,U+5BDE,mò
3027/3500,窥,U+7AA5,kuī
3028/3500,窟,U+7A9F,kū
3029/3500,寝,U+5BDD,qǐn
3030/3500,谨,U+8C28,jǐn
3031/3500,褂,U+8902,guà
3032/3500,裸,U+88F8,luǒ
3033/3500,福,U+798F,fú
3034/3500,谬,U+8C2C,miù
3035/3500,群,U+7FA4,qún
3036/3500,殿,U+6BBF,diàn
3037/3500,辟,U+8F9F,bì，pì
3038/3500,障,U+969C,zhàng
3039/3500,媳,U+5AB3,xí
3040/3500,嫉,U+5AC9,jí
3041/3500,嫌,U+5ACC,xián
3042/3500,嫁,U+5AC1,jià
3043/3500,叠,U+53E0,dié
3044/3500,缚,U+7F1A,fù
3045/3500,缝,U+7F1D,féng，fèng
3046/3500,缠,U+7F20,chán
3047/3500,缤,U+7F24,bīn
3048/3500,剿,U+527F,jiǎo
3049/3500,静,U+9759,jìng
3050/3500,碧,U+78A7,bì
3051/3500,璃,U+7483,lí
3052/3500,赘,U+8D58,zhuì
3053/3500,熬,U+71AC,āo，áo
3054/3500,墙,U+5899,qiáng
3055/3500,墟,U+589F,xū
3056/3500,嘉,U+5609,jiā
3057/3500,摧,U+6467,cuī
3058/3500,赫,U+8D6B,hè
3059/3500,截,U+622A,jié
3060/3500,誓,U+8A93,shì
3061/3500,境,U+5883,jìng
3062/3500,摘,U+6458,zhāi
3063/3500,摔,U+6454,shuāi
3064/3500,撇,U+6487,piē，piě
3065/3500,聚,U+805A,jù
3066/3500,慕,U+6155,mù
3067/3500,暮,U+66AE,mù
3068/3500,摹,U+6479,mó
3069/3500,蔓,U+8513,mán，màn，wàn
3070/3500,蔑,U+8511,miè
3071/3500,蔡,U+8521,cài
3072/3500,蔗,U+8517,zhè
3073/3500,蔽,U+853D,bì
3074/3500,蔼,U+853C,ǎi
3075/3500,熙,U+7199,xī
3076/3500,蔚,U+851A,wèi，yù
3077/3500,兢,U+5162,jīng
3078/3500,模,U+6A21,mó，mú
3079/3500,槛,U+69DB,jiàn，kǎn
3080/3500,榴,U+69B4,liú
3081/3500,榜,U+699C,bǎng
3082/3500,榨,U+69A8,zhà
3083/3500,榕,U+6995,róng
3084/3500,歌,U+6B4C,gē
3085/3500,遭,U+906D,zāo
3086/3500,酵,U+9175,jiào
3087/3500,酷,U+9177,kù
3088/3500,酿,U+917F,niàng
3089/3500,酸,U+9178,suān
3090/3500,碟,U+789F,dié
3091/3500,碱,U+78B1,jiǎn
3092/3500,碳,U+78B3,tàn
3093/3500,磁,U+78C1,cí
3094/3500,愿,U+613F,yuàn
3095/3500,需,U+9700,xū
3096/3500,辖,U+8F96,xiá
3097/3500,辗,U+8F97,zhǎn
3098/3500,雌,U+96CC,cí
3099/3500,裳,U+88F3,shang
3100/3500,颗,U+9897,kē
3101/3500,瞅,U+7785,chǒu
3102/3500,墅,U+5885,shù
3103/3500,嗽,U+55FD,sòu
3104/3500,踊,U+8E0A,yǒng
3105/3500,蜻,U+873B,qīng
3106/3500,蜡,U+8721,là
3107/3500,蝇,U+8747,yíng
3108/3500,蜘,U+8718,zhī
3109/3500,蝉,U+8749,chán
3110/3500,嘛,U+561B,ma
3111/3500,嘀,U+5600,dí
3112/3500,赚,U+8D5A,zhuàn
3113/3500,锹,U+9539,qiāo
3114/3500,锻,U+953B,duàn
3115/3500,镀,U+9540,dù
3116/3500,舞,U+821E,wǔ
3117/3500,舔,U+8214,tiǎn
3118/3500,稳,U+7A33,wěn
3119/3500,熏,U+718F,xūn
3120/3500,箕,U+7B95,jī
3121/3500,算,U+7B97,suàn
3122/3500,箩,U+7BA9,luó
3123/3500,管,U+7BA1,guǎn
3124/3500,箫,U+7BAB,xiāo
3125/3500,舆,U+8206,yú
3126/3500,僚,U+50DA,liáo
3127/3500,僧,U+50E7,sēng
3128/3500,鼻,U+9F3B,bí
3129/3500,魄,U+9B44,pò
3130/3500,魅,U+9B45,mèi
3131/3500,貌,U+8C8C,mào
3132/3500,膜,U+819C,mó
3133/3500,膊,U+818A,bó
3134/3500,膀,U+8180,bǎng，pāng，páng
3135/3500,鲜,U+9C9C,xiān，xiǎn
3136/3500,疑,U+7591,yí
3137/3500,孵,U+5B75,fū
3138/3500,馒,U+9992,mán
3139/3500,裹,U+88F9,guǒ
3140/3500,敲,U+6572,qiāo
3141/3500,豪,U+8C6A,háo
3142/3500,膏,U+818F,gāo，gào
3143/3500,遮,U+906E,zhē
3144/3500,腐,U+8150,fǔ
3145/3500,瘩,U+7629,dá，da
3146/3500,瘟,U+761F,wēn
3147/3500,瘦,U+7626,shòu
3148/3500,辣,U+8FA3,là
3149/3500,彰,U+5F70,zhāng
3150/3500,竭,U+7AED,jié
3151/3500,端,U+7AEF,duān
3152/3500,旗,U+65D7,qí
3153/3500,精,U+7CBE,jīng
3154/3500,粹,U+7CB9,cuì
3155/3500,歉,U+6B49,qiàn
3156/3500,弊,U+5F0A,bì
3157/3500,熄,U+7184,xī
3158/3500,熔,U+7194,róng
3159/3500,煽,U+717D,shān
3160/3500,潇,U+6F47,xiāo
3161/3500,漆,U+6F06,qī
3162/3500,漱,U+6F31,shù
3163/3500,漂,U+6F02,piāo，piǎo，piào
3164/3500,漫,U+6F2B,màn
3165/3500,滴,U+6EF4,dī
3166/3500,漾,U+6F3E,yàng
3167/3500,演,U+6F14,yǎn
3168/3500,漏,U+6F0F,lòu
3169/3500,慢,U+6162,màn
3170/3500,慷,U+6177,kāng
3171/3500,寨,U+5BE8,zhài
3172/3500,赛,U+8D5B,sài
3173/3500,寡,U+5BE1,guǎ
3174/3500,察,U+5BDF,chá
3175/3500,蜜,U+871C,mì
3176/3500,寥,U+5BE5,liáo
3177/3500,谭,U+8C2D,tán
3178/3500,肇,U+8087,zhào
3179/3500,褐,U+8910,hè
3180/3500,褪,U+892A,tuì，tùn
3181/3500,谱,U+8C31,pǔ
3182/3500,隧,U+96A7,suì
3183/3500,嫩,U+5AE9,nèn
3184/3500,翠,U+7FE0,cuì
3185/3500,熊,U+718A,xióng
3186/3500,凳,U+51F3,dèng
3187/3500,骡,U+9AA1,luó
3188/3500,缩,U+7F29,sù，suō
3189/3500,慧,U+6167,huì
3190/3500,撵,U+64B5,niǎn
3191/3500,撕,U+6495,sī
3192/3500,撒,U+6492,sā，sǎ
3193/3500,撩,U+64A9,liāo，liáo
3194/3500,趣,U+8DA3,qù
3195/3500,趟,U+8D9F,tàng
3196/3500,撑,U+6491,chēng
3197/3500,撮,U+64AE,cuō，zuǒ
3198/3500,撬,U+64AC,qiào
3199/3500,播,U+64AD,bō
3200/3500,擒,U+64D2,qín
3201/3500,墩,U+58A9,dūn
3202/3500,撞,U+649E,zhuàng
3203/3500,撤,U+64A4,chè
3204/3500,增,U+589E,zēng
3205/3500,撰,U+64B0,zhuàn
3206/3500,聪,U+806A,cōng
3207/3500,鞋,U+978B,xié
3208/3500,鞍,U+978D,ān
3209/3500,蕉,U+8549,jiāo
3210/3500,蕊,U+854A,ruǐ
3211/3500,蔬,U+852C,shū
3212/3500,蕴,U+8574,yùn
3213/3500,横,U+6A2A,héng，hèng
3214/3500,槽,U+69FD,cáo
3215/3500,樱,U+6A31,yīng
3216/3500,橡,U+6A61,xiàng
3217/3500,樟,U+6A1F,zhāng
3218/3500,橄,U+6A44,gǎn
3219/3500,敷,U+6577,fū
3220/3500,豌,U+8C4C,wān
3221/3500,飘,U+98D8,piāo
3222/3500,醋,U+918B,cù
3223/3500,醇,U+9187,chún
3224/3500,醉,U+9189,zuì
3225/3500,磕,U+78D5,kē
3226/3500,磊,U+78CA,lěi
3227/3500,磅,U+78C5,bàng，páng
3228/3500,碾,U+78BE,niǎn
3229/3500,震,U+9707,zhèn
3230/3500,霄,U+9704,xiāo
3231/3500,霉,U+9709,méi
3232/3500,瞒,U+7792,mán
3233/3500,题,U+9898,tí
3234/3500,暴,U+66B4,bào
3235/3500,瞎,U+778E,xiā
3236/3500,嘻,U+563B,xī
3237/3500,嘶,U+5636,sī
3238/3500,嘲,U+5632,cháo
3239/3500,嘹,U+5639,liáo
3240/3500,影,U+5F71,yǐng
3241/3500,踢,U+8E22,tī
3242/3500,踏,U+8E0F,tā，tà
3243/3500,踩,U+8E29,cǎi
3244/3500,踪,U+8E2A,zōng
3245/3500,蝶,U+8776,dié
3246/3500,蝴,U+8774,hú
3247/3500,蝠,U+8760,fú
3248/3500,蝎,U+874E,xiē
3249/3500,蝌,U+874C,kē
3250/3500,蝗,U+8757,huáng
3251/3500,蝙,U+8759,biān
3252/3500,嘿,U+563F,hēi
3253/3500,嘱,U+5631,zhǔ
3254/3500,幢,U+5E62,chuáng，zhuàng
3255/3500,墨,U+58A8,mò
3256/3500,镇,U+9547,zhèn
3257/3500,镐,U+9550,gǎo
3258/3500,镑,U+9551,bàng
3259/3500,靠,U+9760,kào
3260/3500,稽,U+7A3D,jī
3261/3500,稻,U+7A3B,dào
3262/3500,黎,U+9ECE,lí
3263/3500,稿,U+7A3F,gǎo
3264/3500,稼,U+7A3C,jià
3265/3500,箱,U+7BB1,xiāng
3266/3500,篓,U+7BD3,lǒu
3267/3500,箭,U+7BAD,jiàn
3268/3500,篇,U+7BC7,piān
3269/3500,僵,U+50F5,jiāng
3270/3500,躺,U+8EBA,tǎng
3271/3500,僻,U+50FB,pì
3272/3500,德,U+5FB7,dé
3273/3500,艘,U+8258,sōu
3274/3500,膝,U+819D,xī
3275/3500,膛,U+819B,táng
3276/3500,鲤,U+9CA4,lǐ
3277/3500,鲫,U+9CAB,jì
3278/3500,熟,U+719F,shóu，shú
3279/3500,摩,U+6469,mā，mó
3280/3500,褒,U+8912,bāo
3281/3500,瘪,U+762A,biē，biě
3282/3500,瘤,U+7624,liú
3283/3500,瘫,U+762B,tān
3284/3500,凛,U+51DB,lǐn
3285/3500,颜,U+989C,yán
3286/3500,毅,U+6BC5,yì
3287/3500,糊,U+7CCA,hū，hú，hù
3288/3500,遵,U+9075,zūn
3289/3500,憋,U+618B,biē
3290/3500,潜,U+6F5C,qián
3291/3500,澎,U+6F8E,péng
3292/3500,潮,U+6F6E,cháo
3293/3500,潭,U+6F6D,tán
3294/3500,鲨,U+9CA8,shā
3295/3500,澳,U+6FB3,ào
3296/3500,潘,U+6F58,pān
3297/3500,澈,U+6F88,chè
3298/3500,澜,U+6F9C,lán
3299/3500,澄,U+6F84,chéng，dèng
3300/3500,懂,U+61C2,dǒng
3301/3500,憔,U+6194,qiáo
3302/3500,懊,U+61CA,ào
3303/3500,憎,U+618E,zēng
3304/3500,额,U+989D,é
3305/3500,翩,U+7FE9,piān
3306/3500,褥,U+8925,rù
3307/3500,谴,U+8C34,qiǎn
3308/3500,鹤,U+9E64,hè
3309/3500,憨,U+61A8,hān
3310/3500,慰,U+6170,wèi
3311/3500,劈,U+5288,pī，pǐ
3312/3500,履,U+5C65,lǚ
3313/3500,豫,U+8C6B,yù
3314/3500,缭,U+7F2D,liáo
3315/3500,撼,U+64BC,hàn
3316/3500,擂,U+64C2,léi，lèi
3317/3500,操,U+64CD,cāo
3318/3500,擅,U+64C5,shàn
3319/3500,燕,U+71D5,yān，yàn
3320/3500,蕾,U+857E,lěi
3321/3500,薯,U+85AF,shǔ
3322/3500,薛,U+859B,xuē
3323/3500,薇,U+8587,wēi
3324/3500,擎,U+64CE,qíng
3325/3500,薪,U+85AA,xīn
3326/3500,薄,U+8584,báo，bó，bò
3327/3500,颠,U+98A0,diān
3328/3500,翰,U+7FF0,hàn
3329/3500,噩,U+5669,è
3330/3500,橱,U+6A71,chú
3331/3500,橙,U+6A59,chéng
3332/3500,橘,U+6A58,jú
3333/3500,整,U+6574,zhěng
3334/3500,融,U+878D,róng
3335/3500,瓢,U+74E2,piáo
3336/3500,醒,U+9192,xǐng
3337/3500,霍,U+970D,huò
3338/3500,霎,U+970E,shà
3339/3500,辙,U+8F99,zhé
3340/3500,冀,U+5180,jì
3341/3500,餐,U+9910,cān
3342/3500,嘴,U+5634,zuǐ
3343/3500,踱,U+8E31,duó
3344/3500,蹄,U+8E44,tí
3345/3500,蹂,U+8E42,róu
3346/3500,蟆,U+87C6,má
3347/3500,螃,U+8783,páng
3348/3500,器,U+5668,qì
3349/3500,噪,U+566A,zào
3350/3500,鹦,U+9E66,yīng
3351/3500,赠,U+8D60,zèng
3352/3500,默,U+9ED8,mò
3353/3500,黔,U+9ED4,qián
3354/3500,镜,U+955C,jìng
3355/3500,赞,U+8D5E,zàn
3356/3500,穆,U+7A46,mù
3357/3500,篮,U+7BEE,lán
3358/3500,篡,U+7BE1,cuàn
3359/3500,篷,U+7BF7,péng
3360/3500,篱,U+7BF1,lí
3361/3500,儒,U+5112,rú
3362/3500,邀,U+9080,yāo
3363/3500,衡,U+8861,héng
3364/3500,膨,U+81A8,péng
3365/3500,雕,U+96D5,diāo
3366/3500,鲸,U+9CB8,jīng
3367/3500,磨,U+78E8,mó，mò
3368/3500,瘾,U+763E,yǐn
3369/3500,瘸,U+7638,qué
3370/3500,凝,U+51DD,níng
3371/3500,辨,U+8FA8,biàn
3372/3500,辩,U+8FA9,biàn
3373/3500,糙,U+7CD9,cāo
3374/3500,糖,U+7CD6,táng
3375/3500,糕,U+7CD5,gāo
3376/3500,燃,U+71C3,rán
3377/3500,濒,U+6FD2,bīn
3378/3500,澡,U+6FA1,zǎo
3379/3500,激,U+6FC0,jī
3380/3500,懒,U+61D2,lǎn
3381/3500,憾,U+61BE,hàn
3382/3500,懈,U+61C8,xiè
3383/3500,窿,U+7ABF,lóng
3384/3500,壁,U+58C1,bì
3385/3500,避,U+907F,bì
3386/3500,缰,U+7F30,jiāng
3387/3500,缴,U+7F34,jiǎo
3388/3500,戴,U+6234,dài
3389/3500,擦,U+64E6,cā
3390/3500,藉,U+85C9,jí，jiè
3391/3500,鞠,U+97A0,jū
3392/3500,藏,U+85CF,cáng，zàng
3393/3500,藐,U+85D0,miǎo
3394/3500,檬,U+6AAC,méng
3395/3500,檐,U+6A90,yán
3396/3500,檀,U+6A80,tán
3397/3500,礁,U+7901,jiāo
3398/3500,磷,U+78F7,lín
3399/3500,霜,U+971C,shuāng
3400/3500,霞,U+971E,xiá
3401/3500,瞭,U+77AD,liào
3402/3500,瞧,U+77A7,qiáo
3403/3500,瞬,U+77AC,shùn
3404/3500,瞳,U+77B3,tóng
3405/3500,瞩,U+77A9,zhǔ
3406/3500,瞪,U+77AA,dèng
3407/3500,曙,U+66D9,shǔ
3408/3500,蹋,U+8E4B,tà
3409/3500,蹈,U+8E48,dǎo
3410/3500,螺,U+87BA,luó
3411/3500,蟋,U+87CB,xī
3412/3500,蟀,U+87C0,shuài
3413/3500,嚎,U+568E,háo
3414/3500,赡,U+8D61,shàn
3415/3500,穗,U+7A57,suì
3416/3500,魏,U+9B4F,wèi
3417/3500,簧,U+7C27,huáng
3418/3500,簇,U+7C07,cù
3419/3500,繁,U+7E41,fán，pó
3420/3500,徽,U+5FBD,huī
3421/3500,爵,U+7235,jué
3422/3500,朦,U+6726,méng
3423/3500,臊,U+81CA,sāo，sào
3424/3500,鳄,U+9CC4,è
3425/3500,癌,U+764C,ái
3426/3500,辫,U+8FAB,biàn
3427/3500,赢,U+8D62,yíng
3428/3500,糟,U+7CDF,zāo
3429/3500,糠,U+7CE0,kāng
3430/3500,燥,U+71E5,zào
3431/3500,懦,U+61E6,nuò
3432/3500,豁,U+8C41,huō，huò
3433/3500,臀,U+81C0,tún
3434/3500,臂,U+81C2,bei，bì
3435/3500,翼,U+7FFC,yì
3436/3500,骤,U+9AA4,zhòu
3437/3500,藕,U+85D5,ǒu
3438/3500,鞭,U+97AD,biān
3439/3500,藤,U+85E4,téng
3440/3500,覆,U+8986,fù
3441/3500,瞻,U+77BB,zhān
3442/3500,蹦,U+8E66,bèng
3443/3500,嚣,U+56A3,xiāo
3444/3500,镰,U+9570,lián
3445/3500,翻,U+7FFB,fān
3446/3500,鳍,U+9CCD,qí
3447/3500,鹰,U+9E70,yīng
3448/3500,瀑,U+7011,bào，pù
3449/3500,襟,U+895F,jīn
3450/3500,璧,U+74A7,bì
3451/3500,戳,U+6233,chuō
3452/3500,孽,U+5B7D,niè
3453/3500,警,U+8B66,jǐng
3454/3500,蘑,U+8611,mó
3455/3500,藻,U+85FB,zǎo
3456/3500,攀,U+6500,pān
3457/3500,曝,U+66DD,bào，pù
3458/3500,蹲,U+8E72,dūn
3459/3500,蹭,U+8E6D,cèng
3460/3500,蹬,U+8E6C,dēng
3461/3500,巅,U+5DC5,diān
3462/3500,簸,U+7C38,bǒ，bò
3463/3500,簿,U+7C3F,bù
3464/3500,蟹,U+87F9,xiè
3465/3500,颤,U+98A4,chàn
3466/3500,靡,U+9761,mí，mǐ
3467/3500,癣,U+7663,xuǎn
3468/3500,瓣,U+74E3,bàn
3469/3500,羹,U+7FB9,gēng
3470/3500,鳖,U+9CD6,biē
3471/3500,爆,U+7206,bào
3472/3500,疆,U+7586,jiāng
3473/3500,鬓,U+9B13,bìn
3474/3500,壤,U+58E4,rǎng
3475/3500,馨,U+99A8,xīn
3476/3500,耀,U+8000,yào
3477/3500,躁,U+8E81,zào
3478/3500,蠕,U+8815,rú
3479/3500,嚼,U+56BC,jiáo，jiào，jué
3480/3500,嚷,U+56B7,rāng，rǎng
3481/3500,巍,U+5DCD,wēi
3482/3500,籍,U+7C4D,jí
3483/3500,鳞,U+9CDE,lín
3484/3500,魔,U+9B54,mó
3485/3500,糯,U+7CEF,nuò
3486/3500,灌,U+704C,guàn
3487/3500,譬,U+8B6C,pì
3488/3500,蠢,U+8822,chǔn
3489/3500,霸,U+9738,bà
3490/3500,露,U+9732,lòu，lù
3491/3500,霹,U+9739,pī
3492/3500,躏,U+8E8F,lìn
3493/3500,黯,U+9EEF,àn
3494/3500,髓,U+9AD3,suǐ
3495/3500,赣,U+8D63,gàn
3496/3500,囊,U+56CA,nāng，náng
3497/3500,镶,U+9576,xiāng
3498/3500,瓤,U+74E4,ráng
3499/3500,罐,U+7F50,guàn
3500/3500,矗,U+77D7,chù
